   9.6872001449676448e-01   5.7267569385719185e-03
   9.6871915776810058e-01   5.8903785653882587e-03
   9.6871830103943668e-01   6.0540001922045998e-03
   9.6871744431077289e-01   6.2176218190209400e-03
   9.6871658758210899e-01   6.3812434458372803e-03
   9.6871573085344509e-01   6.5448650726536214e-03
   9.6871487412478119e-01   6.7084866994699616e-03
   9.6871401739611729e-01   6.8721083262863018e-03
   9.6871316066745350e-01   7.0357299531026429e-03
   9.6871230393878960e-01   7.1993515799189832e-03
   9.6871144721012570e-01   7.3629732067353234e-03
   9.6871059048146191e-01   7.5265948335516645e-03
   9.6870973375279801e-01   7.6902164603680047e-03
   9.6870887702413411e-01   7.8538380871843450e-03
   9.6870802029547021e-01   8.0174597140006860e-03
   9.6870716356680631e-01   8.1810813408170271e-03
   9.6870630683814252e-01   8.3447029676333665e-03
   9.6870545010947862e-01   8.5083245944497076e-03
   9.6870459338081472e-01   8.6719462212660487e-03
   9.6870373665215093e-01   8.8355678480823881e-03
   9.6870287992348703e-01   8.9991894748987292e-03
   9.6870202319482313e-01   9.1628111017150703e-03
   9.6870116646615922e-01   9.3264327285314096e-03
   9.6870030973749532e-01   9.4900543553477507e-03
   9.6869945300883153e-01   9.6536759821640918e-03
   9.6869859628016763e-01   9.8172976089804312e-03
   9.6869773955150373e-01   9.9809192357967723e-03
   9.6869688282283994e-01   1.0144540862613113e-02
   9.5312500000000000e-01   0.0000000000000000e+00
   9.5312414327133610e-01   1.6362162681634053e-04
   9.5312328654267220e-01   3.2724325363268106e-04
   9.5312242981400841e-01   4.9086488044902156e-04
   9.5312157308534451e-01   6.5448650726536212e-04
   9.5312071635668061e-01   8.1810813408170267e-04
   9.5311985962801682e-01   9.8172976089804312e-04
   9.5311900289935292e-01   1.1453513877143838e-03
   9.5311814617068902e-01   1.3089730145307242e-03
   9.5311728944202512e-01   1.4725946413470647e-03
   9.5311643271336122e-01   1.6362162681634053e-03
   9.5311557598469743e-01   1.7998378949797458e-03
   9.5311471925603353e-01   1.9634595217960862e-03
   9.5311386252736963e-01   2.1270811486124269e-03
   9.5311300579870584e-01   2.2907027754287676e-03
   9.5311214907004194e-01   2.4543244022451078e-03
   9.5311129234137804e-01   2.6179460290614485e-03
   9.5311043561271414e-01   2.7815676558777891e-03
   9.5310957888405023e-01   2.9451892826941294e-03
   9.5310872215538645e-01   3.1088109095104700e-03
   9.5310786542672254e-01   3.2724325363268107e-03
   9.5310700869805864e-01   3.4360541631431509e-03
   9.5310615196939485e-01   3.5996757899594916e-03
   9.5310529524073095e-01   3.7632974167758322e-03
   9.5310443851206705e-01   3.9269190435921725e-03
   9.5310358178340315e-01   4.0905406704085136e-03
   9.5310272505473925e-01   4.2541622972248538e-03
   9.5310186832607546e-01   4.4177839240411940e-03
   9.5310101159741156e-01   4.5814055508575351e-03
   9.5310015486874766e-01   4.7450271776738754e-03
   9.5309929814008387e-01   4.9086488044902156e-03
   9.5309844141141997e-01   5.0722704313065567e-03
   9.5309758468275607e-01   5.2358920581228969e-03
   9.5309672795409217e-01   5.3995136849392372e-03
   9.5309587122542827e-01   5.5631353117555783e-03
   9.5309501449676448e-01   5.7267569385719185e-03
   9.5309415776810058e-01   5.8903785653882587e-03
   9.5309330103943668e-01   6.0540001922045998e-03
   9.5309244431077289e-01   6.2176218190209400e-03
   9.5309158758210899e-01   6.3812434458372803e-03
   9.5309073085344509e-01   6.5448650726536214e-03
   9.5308987412478119e-01   6.7084866994699616e-03
   9.5308901739611729e-01   6.8721083262863018e-03
   9.5308816066745350e-01   7.0357299531026429e-03
   9.5308730393878960e-01   7.1993515799189832e-03
   9.5308644721012570e-01   7.3629732067353234e-03
   9.5308559048146191e-01   7.5265948335516645e-03
   9.5308473375279801e-01   7.6902164603680047e-03
   9.5308387702413411e-01   7.8538380871843450e-03
   9.5308302029547021e-01   8.0174597140006860e-03
   9.5308216356680631e-01   8.1810813408170271e-03
   9.5308130683814252e-01   8.3447029676333665e-03
   9.5308045010947862e-01   8.5083245944497076e-03
   9.5307959338081472e-01   8.6719462212660487e-03
   9.5307873665215093e-01   8.8355678480823881e-03
   9.5307787992348703e-01   8.9991894748987292e-03
   9.5307702319482313e-01   9.1628111017150703e-03
   9.5307616646615922e-01   9.3264327285314096e-03
   9.5307530973749532e-01   9.4900543553477507e-03
   9.5307445300883153e-01   9.6536759821640918e-03
   9.5307359628016763e-01   9.8172976089804312e-03
   9.5307273955150373e-01   9.9809192357967723e-03
   9.3750000000000000e-01   0.0000000000000000e+00
   9.3749914327133610e-01   1.6362162681634053e-04
   9.3749828654267220e-01   3.2724325363268106e-04
   9.3749742981400841e-01   4.9086488044902156e-04
   9.3749657308534451e-01   6.5448650726536212e-04
   9.3749571635668061e-01   8.1810813408170267e-04
   9.3749485962801682e-01   9.8172976089804312e-04
   9.3749400289935292e-01   1.1453513877143838e-03
   9.3749314617068902e-01   1.3089730145307242e-03
   9.3749228944202512e-01   1.4725946413470647e-03
   9.3749143271336122e-01   1.6362162681634053e-03
   9.3749057598469743e-01   1.7998378949797458e-03
   9.3748971925603353e-01   1.9634595217960862e-03
   9.3748886252736963e-01   2.1270811486124269e-03
   9.3748800579870584e-01   2.2907027754287676e-03
   9.3748714907004194e-01   2.4543244022451078e-03
   9.3748629234137804e-01   2.6179460290614485e-03
   9.3748543561271414e-01   2.7815676558777891e-03
   9.3748457888405023e-01   2.9451892826941294e-03
   9.3748372215538645e-01   3.1088109095104700e-03
   9.3748286542672254e-01   3.2724325363268107e-03
   9.3748200869805864e-01   3.4360541631431509e-03
   9.3748115196939485e-01   3.5996757899594916e-03
   9.3748029524073095e-01   3.7632974167758322e-03
   9.3747943851206705e-01   3.9269190435921725e-03
   9.3747858178340315e-01   4.0905406704085136e-03
   9.3747772505473925e-01   4.2541622972248538e-03
   9.3747686832607546e-01   4.4177839240411940e-03
   9.3747601159741156e-01   4.5814055508575351e-03
   9.3747515486874766e-01   4.7450271776738754e-03
   9.3747429814008387e-01   4.9086488044902156e-03
   9.3747344141141997e-01   5.0722704313065567e-03
   9.3747258468275607e-01   5.2358920581228969e-03
   9.3747172795409217e-01   5.3995136849392372e-03
   9.3747087122542827e-01   5.5631353117555783e-03
   9.3747001449676448e-01   5.7267569385719185e-03
   9.3746915776810058e-01   5.8903785653882587e-03
   9.3746830103943668e-01   6.0540001922045998e-03
   9.3746744431077289e-01   6.2176218190209400e-03
   9.3746658758210899e-01   6.3812434458372803e-03
   9.3746573085344509e-01   6.5448650726536214e-03
   9.3746487412478119e-01   6.7084866994699616e-03
   9.3746401739611729e-01   6.8721083262863018e-03
   9.3746316066745350e-01   7.0357299531026429e-03
   9.3746230393878960e-01   7.1993515799189832e-03
   9.3746144721012570e-01   7.3629732067353234e-03
   9.3746059048146191e-01   7.5265948335516645e-03
   9.3745973375279801e-01   7.6902164603680047e-03
   9.3745887702413411e-01   7.8538380871843450e-03
   9.3745802029547021e-01   8.0174597140006860e-03
   9.3745716356680631e-01   8.1810813408170271e-03
   9.3745630683814252e-01   8.3447029676333665e-03
   9.3745545010947862e-01   8.5083245944497076e-03
   9.3745459338081472e-01   8.6719462212660487e-03
   9.3745373665215093e-01   8.8355678480823881e-03
   9.3745287992348703e-01   8.9991894748987292e-03
   9.3745202319482313e-01   9.1628111017150703e-03
   9.3745116646615922e-01   9.3264327285314096e-03
   9.3745030973749532e-01   9.4900543553477507e-03
   9.3744945300883153e-01   9.6536759821640918e-03
   9.3744859628016763e-01   9.8172976089804312e-03
   9.2187500000000000e-01   0.0000000000000000e+00
   9.2187414327133610e-01   1.6362162681634053e-04
   9.2187328654267220e-01   3.2724325363268106e-04
   9.2187242981400841e-01   4.9086488044902156e-04
   9.2187157308534451e-01   6.5448650726536212e-04
   9.2187071635668061e-01   8.1810813408170267e-04
   9.2186985962801682e-01   9.8172976089804312e-04
   9.2186900289935292e-01   1.1453513877143838e-03
   9.2186814617068902e-01   1.3089730145307242e-03
   9.2186728944202512e-01   1.4725946413470647e-03
   9.2186643271336122e-01   1.6362162681634053e-03
   9.2186557598469743e-01   1.7998378949797458e-03
   9.2186471925603353e-01   1.9634595217960862e-03
   9.2186386252736963e-01   2.1270811486124269e-03
   9.2186300579870584e-01   2.2907027754287676e-03
   9.2186214907004194e-01   2.4543244022451078e-03
   9.2186129234137804e-01   2.6179460290614485e-03
   9.2186043561271414e-01   2.7815676558777891e-03
   9.2185957888405023e-01   2.9451892826941294e-03
   9.2185872215538645e-01   3.1088109095104700e-03
   9.2185786542672254e-01   3.2724325363268107e-03
   9.2185700869805864e-01   3.4360541631431509e-03
   9.2185615196939485e-01   3.5996757899594916e-03
   9.2185529524073095e-01   3.7632974167758322e-03
   9.2185443851206705e-01   3.9269190435921725e-03
   9.2185358178340315e-01   4.0905406704085136e-03
   9.2185272505473925e-01   4.2541622972248538e-03
   9.2185186832607546e-01   4.4177839240411940e-03
   9.2185101159741156e-01   4.5814055508575351e-03
   9.2185015486874766e-01   4.7450271776738754e-03
   9.2184929814008387e-01   4.9086488044902156e-03
   9.2184844141141997e-01   5.0722704313065567e-03
   9.2184758468275607e-01   5.2358920581228969e-03
   9.2184672795409217e-01   5.3995136849392372e-03
   9.2184587122542827e-01   5.5631353117555783e-03
   9.2184501449676448e-01   5.7267569385719185e-03
   9.2184415776810058e-01   5.8903785653882587e-03
   9.2184330103943668e-01   6.0540001922045998e-03
   9.2184244431077289e-01   6.2176218190209400e-03
   9.2184158758210899e-01   6.3812434458372803e-03
   9.2184073085344509e-01   6.5448650726536214e-03
   9.2183987412478119e-01   6.7084866994699616e-03
   9.2183901739611729e-01   6.8721083262863018e-03
   9.2183816066745350e-01   7.0357299531026429e-03
   9.2183730393878960e-01   7.1993515799189832e-03
   9.2183644721012570e-01   7.3629732067353234e-03
   9.2183559048146191e-01   7.5265948335516645e-03
   9.2183473375279801e-01   7.6902164603680047e-03
   9.2183387702413411e-01   7.8538380871843450e-03
   9.2183302029547021e-01   8.0174597140006860e-03
   9.2183216356680631e-01   8.1810813408170271e-03
   9.2183130683814252e-01   8.3447029676333665e-03
   9.2183045010947862e-01   8.5083245944497076e-03
   9.2182959338081472e-01   8.6719462212660487e-03
   9.2182873665215093e-01   8.8355678480823881e-03
   9.2182787992348703e-01   8.9991894748987292e-03
   9.2182702319482313e-01   9.1628111017150703e-03
   9.2182616646615922e-01   9.3264327285314096e-03
   9.2182530973749532e-01   9.4900543553477507e-03
   9.2182445300883153e-01   9.6536759821640918e-03
   9.0625000000000000e-01   0.0000000000000000e+00
   9.0624914327133610e-01   1.6362162681634053e-04
   9.0624828654267220e-01   3.2724325363268106e-04
   9.0624742981400841e-01   4.9086488044902156e-04
   9.0624657308534451e-01   6.5448650726536212e-04
   9.0624571635668061e-01   8.1810813408170267e-04
   9.0624485962801682e-01   9.8172976089804312e-04
   9.0624400289935292e-01   1.1453513877143838e-03
   9.0624314617068902e-01   1.3089730145307242e-03
   9.0624228944202512e-01   1.4725946413470647e-03
   9.0624143271336122e-01   1.6362162681634053e-03
   9.0624057598469743e-01   1.7998378949797458e-03
   9.0623971925603353e-01   1.9634595217960862e-03
   9.0623886252736963e-01   2.1270811486124269e-03
   9.0623800579870584e-01   2.2907027754287676e-03
   9.0623714907004194e-01   2.4543244022451078e-03
   9.0623629234137804e-01   2.6179460290614485e-03
   9.0623543561271414e-01   2.7815676558777891e-03
   9.0623457888405023e-01   2.9451892826941294e-03
   9.0623372215538645e-01   3.1088109095104700e-03
   9.0623286542672254e-01   3.2724325363268107e-03
   9.0623200869805864e-01   3.4360541631431509e-03
   9.0623115196939485e-01   3.5996757899594916e-03
   9.0623029524073095e-01   3.7632974167758322e-03
   9.0622943851206705e-01   3.9269190435921725e-03
   9.0622858178340315e-01   4.0905406704085136e-03
   9.0622772505473925e-01   4.2541622972248538e-03
   9.0622686832607546e-01   4.4177839240411940e-03
   9.0622601159741156e-01   4.5814055508575351e-03
   9.0622515486874766e-01   4.7450271776738754e-03
   9.0622429814008387e-01   4.9086488044902156e-03
   9.0622344141141997e-01   5.0722704313065567e-03
   9.0622258468275607e-01   5.2358920581228969e-03
   9.0622172795409217e-01   5.3995136849392372e-03
   9.0622087122542827e-01   5.5631353117555783e-03
   9.0622001449676448e-01   5.7267569385719185e-03
   9.0621915776810058e-01   5.8903785653882587e-03
   9.0621830103943668e-01   6.0540001922045998e-03
   9.0621744431077289e-01   6.2176218190209400e-03
   9.0621658758210899e-01   6.3812434458372803e-03
   9.0621573085344509e-01   6.5448650726536214e-03
   9.0621487412478119e-01   6.7084866994699616e-03
   9.0621401739611729e-01   6.8721083262863018e-03
   9.0621316066745350e-01   7.0357299531026429e-03
   9.0621230393878960e-01   7.1993515799189832e-03
   9.0621144721012570e-01   7.3629732067353234e-03
   9.0621059048146191e-01   7.5265948335516645e-03
   9.0620973375279801e-01   7.6902164603680047e-03
   9.0620887702413411e-01   7.8538380871843450e-03
   9.0620802029547021e-01   8.0174597140006860e-03
   9.0620716356680631e-01   8.1810813408170271e-03
   9.0620630683814252e-01   8.3447029676333665e-03
   9.0620545010947862e-01   8.5083245944497076e-03
   9.0620459338081472e-01   8.6719462212660487e-03
   9.0620373665215093e-01   8.8355678480823881e-03
   9.0620287992348703e-01   8.9991894748987292e-03
   9.0620202319482313e-01   9.1628111017150703e-03
   9.0620116646615922e-01   9.3264327285314096e-03
   9.0620030973749532e-01   9.4900543553477507e-03
   8.9062500000000000e-01   0.0000000000000000e+00
   8.9062414327133610e-01   1.6362162681634053e-04
   8.9062328654267220e-01   3.2724325363268106e-04
   8.9062242981400841e-01   4.9086488044902156e-04
   8.9062157308534451e-01   6.5448650726536212e-04
   8.9062071635668061e-01   8.1810813408170267e-04
   8.9061985962801682e-01   9.8172976089804312e-04
   8.9061900289935292e-01   1.1453513877143838e-03
   8.9061814617068902e-01   1.3089730145307242e-03
   8.9061728944202512e-01   1.4725946413470647e-03
   8.9061643271336122e-01   1.6362162681634053e-03
   8.9061557598469743e-01   1.7998378949797458e-03
   8.9061471925603353e-01   1.9634595217960862e-03
   8.9061386252736963e-01   2.1270811486124269e-03
   8.9061300579870584e-01   2.2907027754287676e-03
   8.9061214907004194e-01   2.4543244022451078e-03
   8.9061129234137804e-01   2.6179460290614485e-03
   8.9061043561271414e-01   2.7815676558777891e-03
   8.9060957888405023e-01   2.9451892826941294e-03
   8.9060872215538645e-01   3.1088109095104700e-03
   8.9060786542672254e-01   3.2724325363268107e-03
   8.9060700869805864e-01   3.4360541631431509e-03
   8.9060615196939485e-01   3.5996757899594916e-03
   8.9060529524073095e-01   3.7632974167758322e-03
   8.9060443851206705e-01   3.9269190435921725e-03
   8.9060358178340315e-01   4.0905406704085136e-03
   8.9060272505473925e-01   4.2541622972248538e-03
   8.9060186832607546e-01   4.4177839240411940e-03
   8.9060101159741156e-01   4.5814055508575351e-03
   8.9060015486874766e-01   4.7450271776738754e-03
   8.9059929814008387e-01   4.9086488044902156e-03
   8.9059844141141997e-01   5.0722704313065567e-03
   8.9059758468275607e-01   5.2358920581228969e-03
   8.9059672795409217e-01   5.3995136849392372e-03
   8.9059587122542827e-01   5.5631353117555783e-03
   8.9059501449676448e-01   5.7267569385719185e-03
   8.9059415776810058e-01   5.8903785653882587e-03
   8.9059330103943668e-01   6.0540001922045998e-03
   8.9059244431077289e-01   6.2176218190209400e-03
   8.9059158758210899e-01   6.3812434458372803e-03
   8.9059073085344509e-01   6.5448650726536214e-03
   8.9058987412478119e-01   6.7084866994699616e-03
   8.9058901739611729e-01   6.8721083262863018e-03
   8.9058816066745350e-01   7.0357299531026429e-03
   8.9058730393878960e-01   7.1993515799189832e-03
   8.9058644721012570e-01   7.3629732067353234e-03
   8.9058559048146191e-01   7.5265948335516645e-03
   8.9058473375279801e-01   7.6902164603680047e-03
   8.9058387702413411e-01   7.8538380871843450e-03
   8.9058302029547021e-01   8.0174597140006860e-03
   8.9058216356680631e-01   8.1810813408170271e-03
   8.9058130683814252e-01   8.3447029676333665e-03
   8.9058045010947862e-01   8.5083245944497076e-03
   8.9057959338081472e-01   8.6719462212660487e-03
   8.9057873665215093e-01   8.8355678480823881e-03
   8.9057787992348703e-01   8.9991894748987292e-03
   8.9057702319482313e-01   9.1628111017150703e-03
   8.9057616646615922e-01   9.3264327285314096e-03
   8.7500000000000000e-01   0.0000000000000000e+00
   8.7499914327133610e-01   1.6362162681634053e-04
   8.7499828654267220e-01   3.2724325363268106e-04
   8.7499742981400841e-01   4.9086488044902156e-04
   8.7499657308534451e-01   6.5448650726536212e-04
   8.7499571635668061e-01   8.1810813408170267e-04
   8.7499485962801682e-01   9.8172976089804312e-04
   8.7499400289935292e-01   1.1453513877143838e-03
   8.7499314617068902e-01   1.3089730145307242e-03
   8.7499228944202512e-01   1.4725946413470647e-03
   8.7499143271336122e-01   1.6362162681634053e-03
   8.7499057598469743e-01   1.7998378949797458e-03
   8.7498971925603353e-01   1.9634595217960862e-03
   8.7498886252736963e-01   2.1270811486124269e-03
   8.7498800579870584e-01   2.2907027754287676e-03
   8.7498714907004194e-01   2.4543244022451078e-03
   8.7498629234137804e-01   2.6179460290614485e-03
   8.7498543561271414e-01   2.7815676558777891e-03
   8.7498457888405023e-01   2.9451892826941294e-03
   8.7498372215538645e-01   3.1088109095104700e-03
   8.7498286542672254e-01   3.2724325363268107e-03
   8.7498200869805864e-01   3.4360541631431509e-03
   8.7498115196939485e-01   3.5996757899594916e-03
   8.7498029524073095e-01   3.7632974167758322e-03
   8.7497943851206705e-01   3.9269190435921725e-03
   8.7497858178340315e-01   4.0905406704085136e-03
   8.7497772505473925e-01   4.2541622972248538e-03
   8.7497686832607546e-01   4.4177839240411940e-03
   8.7497601159741156e-01   4.5814055508575351e-03
   8.7497515486874766e-01   4.7450271776738754e-03
   8.7497429814008387e-01   4.9086488044902156e-03
   8.7497344141141997e-01   5.0722704313065567e-03
   8.7497258468275607e-01   5.2358920581228969e-03
   8.7497172795409217e-01   5.3995136849392372e-03
   8.7497087122542827e-01   5.5631353117555783e-03
   8.7497001449676448e-01   5.7267569385719185e-03
   8.7496915776810058e-01   5.8903785653882587e-03
   8.7496830103943668e-01   6.0540001922045998e-03
   8.7496744431077289e-01   6.2176218190209400e-03
   8.7496658758210899e-01   6.3812434458372803e-03
   8.7496573085344509e-01   6.5448650726536214e-03
   8.7496487412478119e-01   6.7084866994699616e-03
   8.7496401739611729e-01   6.8721083262863018e-03
   8.7496316066745350e-01   7.0357299531026429e-03
   8.7496230393878960e-01   7.1993515799189832e-03
   8.7496144721012570e-01   7.3629732067353234e-03
   8.7496059048146191e-01   7.5265948335516645e-03
   8.7495973375279801e-01   7.6902164603680047e-03
   8.7495887702413411e-01   7.8538380871843450e-03
   8.7495802029547021e-01   8.0174597140006860e-03
   8.7495716356680631e-01   8.1810813408170271e-03
   8.7495630683814252e-01   8.3447029676333665e-03
   8.7495545010947862e-01   8.5083245944497076e-03
   8.7495459338081472e-01   8.6719462212660487e-03
   8.7495373665215093e-01   8.8355678480823881e-03
   8.7495287992348703e-01   8.9991894748987292e-03
   8.7495202319482313e-01   9.1628111017150703e-03
   8.5937500000000000e-01   0.0000000000000000e+00
   8.5937414327133610e-01   1.6362162681634053e-04
   8.5937328654267220e-01   3.2724325363268106e-04
   8.5937242981400841e-01   4.9086488044902156e-04
   8.5937157308534451e-01   6.5448650726536212e-04
   8.5937071635668061e-01   8.1810813408170267e-04
   8.5936985962801682e-01   9.8172976089804312e-04
   8.5936900289935292e-01   1.1453513877143838e-03
   8.5936814617068902e-01   1.3089730145307242e-03
   8.5936728944202512e-01   1.4725946413470647e-03
   8.5936643271336122e-01   1.6362162681634053e-03
